川 O
东 O
南 O
地 O
质 O
大 O
队 O
在 O
此 O
开 O
展 O
应 O
急 O
抢 O
险 O
预 O
警 O
监 O
测 O
和 O
勘 O
察 O
, O
布 O
设 O
了 O
7 O
个 O
监 O
测 O
基 O
点 O
、 O
4 O
1 O
个 O
监 O
测 O
点 O
， O
进 O
行 O
2 O
4 O
小 O
时 O
监 O
测 O
， O
并 O
对 O
监 O
测 O
获 O
得 O
的 O
大 O
量 O
数 O
据 O
系 O
统 O
整 O
理 O
， O
综 O
合 O
分 O
析 O
， O
及 O
时 O
预 O
警 O
、 O
上 O
报 O
。 O

2 O
0 O
0 O
8 O
年 O
1 O
月 O
2 O
日 O
1 O
6 O
时 O
， O
监 O
测 O
数 O
据 O
显 O
示 O
滑 B-element
坡 I-element
体 I-element
已 O
处 O
于 O
临 O
滑 O
状 O
态 O
， O
情 O
况 O
危 O
急 O
， O
地 O
质 O
大 O
队 O
立 O
即 O
向 O
区 O
政 O
府 O
作 O
了 O
报 O
告 O
。 O
区 O
政 O
府 O
作 O
出 O
重 O
要 O
批 O
示 O
， O
当 O
晚 O
召 O
开 O
由 O
区 O
政 O
府 O
办 O
、 O
教 O
委 O
、 O
公 O
安 O
、 O
国 O
土 O
、 O
安 O
监 O
等 O
有 O
关 O
部 O
门 O
、 O
单 O
位 O
参 O
加 O
的 O
紧 O
急 O
会 O
议 O
， O
启 O
动 O
应 O
急 O
抢 O
险 O
预 O
案 O
， O
组 O
织 O
危 O
险 O
区 O
所 O
有 O
人 O
员 O
撤 O
离 O
， O
划 O
定 O
警 O
戒 O
范 O
围 O
， O
设 O
置 O
警 O
戒 O
标 O
识 O
， O
封 O
闭 O
道 O
路 O
。 O
据 O
悉 O
， O
经 O
有 O
关 O
部 O
门 O
和 O
专 O
家 O
研 O
究 O
， O
下 O
一 O
阶 O
段 O
主 O
要 O
是 O
采 O
取 O
削 B-predisposition
坡 I-predisposition
减 O
载 O
的 O
方 O
式 O
进 O
行 O
抢 O
险 O
， O
并 O
进 O
行 O
勘 O
察 O
和 O
治 O
理 O
。 O

甘 B-location
肃 I-location
永 B-location
靖 I-location
发 O
生 O
一 O
起 O
山 O
体 O
滑 O
坡 O
省 O
厅 O
地 O
质 O
专 O
家 O
已 O
赶 O
赴 O
现 O
场 O
开 O
展 O
应 O
急 O
调 O
查 O
近 O
日 O
， O
甘 B-location
肃 I-location
省 O
永 B-location
靖 I-location
县 O
盐 O
锅 O
峡 O
镇 O
黑 O
台 O
台 O
缘 O
（ O
焦 O
家 O
崖 O
根 O
段 O
） O
发 O
生 O
一 O
起 O
山 O
体 O
滑 O
坡 O
。 O

滑 O
坡 O
土 O
方 O
量 O
约 O
1 O
2 O
万 O
立 O
方 O
米 O
， O
两 O
辆 O
汽 O
车 O
被 O
滑 O
落 O
的 O
山 O
体 O
推 O
入 O
黄 B-location
河 I-location
。 O

记 O
者 O
在 O
现 O
场 O
看 O
到 O
， O
在 O
滑 O
坡 O
区 O
域 O
的 O
边 O
缘 O
， O
已 O
经 O
出 O
现 O
一 O
条 O
条 O
宽 O
窄 O
不 O
一 O
的 O
裂 O
缝 O
。 O

事 O
故 O
发 O
生 O
后 O
， O
甘 B-location
肃 I-location
省 O
委 O
书 O
记 O
、 O
省 O
人 O
大 O
常 O
委 O
会 O
主 O
任 O
王 O
三 O
运 O
作 O
出 O
批 O
示 O
， O
要 O
全 O
力 O
做 O
好 O
抢 O
救 O
和 O
搜 O
救 O
工 O
作 O
， O
并 O
做 O
好 O
善 O
后 O
及 O
相 O
关 O
工 O
作 O
。 O

副 O
省 O
长 O
石 O
军 O
要 O
求 O
省 O
国 O
土 O
资 O
源 O
厅 O
分 O
管 O
领 O
导 O
带 O
队 O
， O
迅 O
速 O
组 O
成 O
工 O
作 O
组 O
赶 O
赴 O
现 O
场 O
指 O
导 O
抢 O
救 O
工 O
作 O
， O
并 O
做 O
好 O
灾 O
害 O
监 O
测 O
预 O
警 O
， O
以 O
免 O
发 O
生 O
次 O
生 O
灾 O
害 O
。 O
甘 B-location
肃 I-location
厅 O
迅 O
速 O
成 O
立 O
了 O
由 O
分 O
管 O
副 O
厅 O
长 O
陈 O
汉 O
、 O
地 O
质 O
环 O
境 O
处 O
工 O
作 O
人 O
员 O
和 O
省 O
地 O
矿 O
局 O
专 O
家 O
组 O
成 O
的 O
应 O
急 O
调 O
查 O
组 O
， O
当 O
日 O
赶 O
到 O
滑 O
坡 O
灾 O
害 O
现 O
场 O
， O
连 O
夜 O
进 O
行 O
了 O
应 O
急 O
调 O
查 O
。 O

据 O
专 O
家 O
介 O
绍 O
， O
滑 O
坡 O
发 O
生 O
的 O
主 O
要 O
原 O
因 O
是 O
由 O
于 O
黑 O
方 O
台 O
特 O
殊 O
的 O
黄 B-rock
土 I-rock
地 O
质 O
结 O
构 O
经 O
冬 O
季 O
大 O
规 O
模 O
灌 B-predisposition
溉 I-predisposition
， O
引 O
起 O
台 O
墟 O
内 O
部 O
地 O
下 O
水 O
位 O
升 O
高 O
， O
土 O
体 O
重 O
量 O
增 O
大 O
， O
地 O
下 O
水 O
静 O
水 O
压 O
力 O
增 O
大 O
， O
土 O
体 O
抗 O
剪 O
强 O
度 O
大 O
幅 O
降 O
低 O
， O
从 O
而 O
引 O
发 O
了 O
滑 O
坡 O
。 O

三 O
是 O
鉴 O
于 O
该 O
边 B-topography
坡 I-topography
目 O
前 O
变 B-process
形 I-process
严 O
重 O
处 O
于 O
不 O
稳 O
定 O
状 O
态 O
， O
及 O
时 O
对 O
后 O
部 O
台 O
墟 O
变 B-process
形 I-process
区 O
削 O
方 O
减 O
重 O
。 O

西 B-location
藏 I-location
雅 B-location
鲁 I-location
藏 I-location
布 I-location
江 I-location
米 B-location
林 I-location
段 O
山 O
体 O
滑 O
坡 O
形 O
成 O
堰 B-process
塞 I-process
湖 I-process
新 O
华 O
社 O
拉 O
萨 O
1 O
月 O
1 O
7 O
日 O
西 B-location
藏 I-location
米 B-location
林 I-location
县 O
派 O
镇 O
加 O
拉 O
村 O
附 O
近 O
雅 B-location
鲁 I-location
藏 I-location
布 I-location
江 I-location
峡 B-topography
谷 I-topography
发 O
生 O
山 O
体 O
滑 O
坡 O
， O
堵 O
塞 O
河 O
道 O
， O
形 O
成 O
堰 B-process
塞 I-process
湖 I-process
。 O

截 O
至 O
1 O
5 O
时 O
， O
堰 B-process
塞 I-process
湖 I-process
滞 O
蓄 O
水 O
量 O
约 O
1 O
. O
5 O
亿 O
立 O
方 O
米 O
。 O
据 O
介 O
绍 O
， O
堰 O
塞 O
体 O
主 O
要 O
由 O
雅 B-location
鲁 I-location
藏 I-location
布 I-location
江 I-location
左 O
岸 O
山 O
体 O
滑 B-element
坡 I-element
体 I-element
导 O
致 O
， O
滑 B-element
坡 I-element
体 I-element
长 O
度 O
约 O
3 O
0 O
0 O
米 O
， O
宽 O
度 O
约 O
1 O
5 O
0 O
米 O
； O
滑 B-element
坡 I-element
体 I-element
位 O
于 O
奴 O
下 O
水 O
文 O
站 O
下 O
游 O
约 O
7 O
0 O
公 O
里 O
处 O
， O
距 O
墨 B-location
脱 I-location
县 O
城 O
约 O
1 O
7 O
5 O
公 O
里 O
。 O

截 O
至 O
1 O
7 O
日 O
中 O
午 O
1 O
2 O
时 O
， O
堰 O
塞 O
体 O
上 O
游 O
回 O
水 O
1 O
5 O
公 O
里 O
， O
水 O
位 O
上 O
涨 O
4 O
0 O
米 O
， O
库 O
容 O
约 O
1 O
. O
5 O
亿 O
立 O
方 O
米 O
。 O
目 O
前 O
， O
堰 B-process
塞 I-process
湖 I-process
水 O
面 O
至 O
堰 O
塞 O
体 O
坝 O
顶 O
约 O
5 O
米 O
。 O
堰 B-process
塞 I-process
湖 I-process
形 O
成 O
后 O
， O
雅 B-location
鲁 I-location
藏 I-location
布 I-location
江 I-location
下 O
游 O
墨 B-location
脱 I-location
县 O
德 O
兴 O
水 O
文 O
站 O
水 O
位 O
及 O
流 O
量 O
出 O
现 O
明 O
显 O
降 O
落 O
及 O
减 O
少 O
， O
从 O
1 O
6 O
日 O
2 O
0 O
时 O
水 O
位 O
7 O
4 O
. O
2 O
8 O
米 O
、 O
流 O
量 O
3 O
4 O
3 O
0 O
立 O
方 O
米 O
每 O
秒 O
， O
至 O
1 O
7 O
日 O
8 O
时 O
水 O
位 O
下 O
降 O
至 O
7 O
3 O
. O
0 O
0 O
米 O
， O
流 O
量 O
减 O
少 O
至 O
2 O
6 O
2 O
0 O
立 O
方 O
米 O
每 O
秒 O
。 O

险 O
情 O
发 O
生 O
后 O
， O
西 B-location
藏 I-location
自 O
治 O
区 O
启 O
动 O
防 O
汛 O
I O
I O
I O
级 O
应 O
急 O
响 O
应 O
； O
要 O
求 O
林 B-location
芝 I-location
高 O
度 O
重 O
视 O
， O
迅 O
速 O
组 O
织 O
危 O
险 O
地 O
域 O
群 O
众 O
全 O
部 O
转 O
移 O
到 O
安 O
全 O
地 O
带 O
， O
全 O
力 O
确 O
保 O
人 O
民 O
群 O
众 O
生 O
命 O
安 O
全 O
； O
水 O
利 O
、 O
国 O
土 O
等 O
部 O
门 O
加 O
强 O
监 O
测 O
预 O
警 O
， O
降 O
低 O
灾 O
害 O
损 O
失 O
。 O

林 B-location
芝 I-location
市 O
工 O
作 O
组 O
已 O
抵 O
达 O
现 O
场 O
， O
更 O
多 O
情 O
况 O
正 O
在 O
进 O
一 O
步 O
了 O
解 O
中 O
。 O

宜 B-location
宾 I-location
锁 O
定 O
孜 B-rock
岩 I-rock
滑 O
坡 O
治 O
理 O
工 O
程 O
通 O
过 O
验 O
收 O
日 O
前 O
, O
四 B-location
川 I-location
省 O
宜 B-location
宾 I-location
市 O
翠 O
屏 O
区 O
孜 B-rock
岩 I-rock
1 O
号 O
滑 O
坡 O
治 O
理 O
工 O
程 O
， O
通 O
过 O
了 O
有 O
关 O
部 O
门 O
组 O
织 O
的 O
专 O
家 O
组 O
的 O
验 O
收 O
。 O

孜 B-rock
岩 I-rock
滑 O
坡 O
于 O
1 O
9 O
9 O
9 O
年 O
8 O
月 O
在 O
暴 O
雨 O
作 O
用 O
下 O
产 O
生 O
剧 O
烈 O
滑 O
动 O
， O
此 O
后 O
该 O
滑 O
坡 O
变 B-process
形 I-process
进 O
一 O
步 O
加 O
剧 O
， O
直 O
接 O
威 O
胁 O
着 O
过 O
往 O
车 O
辆 O
、 O
行 O
人 O
和 O
坡 O
下 O
五 O
粮 O
液 O
集 O
团 O
公 O
司 O
厂 O
房 O
的 O
安 O
全 O
。 O

在 O
四 B-location
川 I-location
省 O
国 O
土 O
资 O
源 O
厅 O
和 O
宜 B-location
宾 I-location
市 O
委 O
、 O
市 O
政 O
府 O
领 O
导 O
的 O
大 O
力 O
支 O
持 O
下 O
， O
宜 B-location
宾 I-location
市 O
国 O
土 O
资 O
源 O
局 O
组 O
织 O
工 O
程 O
技 O
术 O
人 O
员 O
对 O
滑 O
坡 O
进 O
行 O
了 O
勘 O
察 O
， O
并 O
对 O
该 O
滑 O
坡 O
治 O
理 O
工 O
程 O
进 O
行 O
了 O
招 O
标 O
2 O
0 O
2 O
地 O
质 O
队 O
中 O
标 O
。 O

2 O
0 O
0 O
2 O
年 O
7 O
月 O
2 O
8 O
日 O
， O
孜 B-rock
岩 I-rock
1 O
号 O
滑 O
波 O
治 O
理 O
工 O
程 O
正 O
式 O
开 O
工 O
， O
施 O
工 O
单 O
位 O
采 O
取 O
了 O
抗 O
滑 O
桩 O
加 O
锚 O
杆 O
的 O
措 O
施 O
， O
并 O
辅 O
助 O
实 O
施 O
了 O
地 O
表 O
排 O
水 O
的 O
治 O
理 O
方 O
案 O
， O
该 O
工 O
程 O
于 O
2 O
0 O
0 O
2 O
年 O
1 O
1 O
月 O
4 O
日 O
完 O
工 O
。 O

兴 B-location
文 I-location
地 B-predisposition
震 I-predisposition
引 O
发 O
山 O
体 O
滑 O
坡 O
形 O
成 O
堰 O
塞 O
体 O
对 O
下 O
游 O
居 O
民 O
区 O
构 O
成 O
潜 O
在 O
威 O
胁 O
， O
已 O
采 O
取 O
修 O
沟 O
疏 O
导 O
措 O
施 O
1 O
2 O
月 O
1 O
6 O
日 O
1 O
2 O
时 O
4 O
6 O
分 O
， O
四 B-location
川 I-location
省 O
宜 B-location
宾 I-location
市 O
兴 B-location
文 I-location
县 O
发 O
生 O
5 O
. O
7 O
级 O
地 B-predisposition
震 I-predisposition
。 O

地 B-predisposition
震 I-predisposition
发 O
生 O
后 O
， O
四 B-location
川 I-location
省 O
地 O
矿 O
局 O
立 O
即 O
组 O
织 O
技 O
术 O
队 O
伍 O
赶 O
赴 O
现 O
场 O
开 O
展 O
震 O
后 O
次 O
生 O
灾 O
害 O
应 O
急 O
处 O
置 O
。 O
调 O
查 O
发 O
现 O
， O
龙 O
洞 O
桥 O
煤 O
矿 O
后 O
侧 O
滑 B-element
坡 I-element
体 I-element
达 O
1 O
0 O
万 O
立 O
方 O
米 O
， O
已 O
形 O
成 O
堰 O
塞 O
体 O
对 O
沟 O
道 O
下 O
游 O
居 O
民 O
区 O
构 O
成 O
较 O
大 O
的 O
潜 O
在 O
威 O
胁 O
。 O

四 B-location
川 I-location
地 O
矿 O
局 O
2 O
0 O
2 O
地 O
质 O
队 O
投 O
入 O
地 O
灾 O
排 O
查 O
人 O
数 O
4 O
3 O
人 O
， O
经 O
过 O
紧 O
急 O
调 O
查 O
， O
已 O
分 O
别 O
调 O
查 O
穿 O
山 O
洞 O
山 O
体 O
崩 B-process
塌 I-process
1 O
处 O
， O
龙 O
洞 O
桥 O
煤 O
矿 O
后 O
侧 O
滑 B-element
坡 I-element
体 I-element
1 O
处 O
。 O

其 O
中 O
， O
龙 O
洞 O
桥 O
煤 O
矿 O
后 O
侧 O
滑 B-element
坡 I-element
体 I-element
已 O
形 O
成 O
约 O
1 O
0 O
万 O
立 O
方 O
米 O
堰 O
塞 O
体 O
， O
对 O
沟 O
道 O
下 O
游 O
居 O
民 O
区 O
构 O
成 O
较 O
大 O
的 O
潜 O
在 O
威 O
胁 O
。 O

2 O
0 O
2 O
地 O
质 O
队 O
有 O
关 O
负 O
责 O
人 O
表 O
示 O
， O
根 O
据 O
天 O
气 O
情 O
况 O
预 O
测 O
， O
未 O
来 O
3 O
天 O
将 O
有 O
降 B-predisposition
雨 I-predisposition
， O
堰 O
塞 O
体 O
对 O
沟 O
道 O
下 O
游 O
居 O
民 O
区 O
造 O
成 O
较 O
大 O
的 O
潜 O
在 O
威 O
胁 O
。 O

四 B-location
川 I-location
地 O
矿 O
局 O
4 O
0 O
5 O
地 O
质 O
队 O
作 O
为 O
兴 B-location
文 I-location
县 O
地 O
灾 O
防 O
治 O
督 O
导 O
单 O
位 O
， O
目 O
前 O
也 O
正 O
在 O
与 O
当 O
地 O
国 O
土 O
资 O
源 O
部 O
门 O
密 O
切 O
配 O
合 O
， O
抽 O
调 O
骨 O
干 O
技 O
术 O
力 O
量 O
组 O
成 O
联 O
合 O
应 O
急 O
处 O
置 O
小 O
组 O
， O
有 O
序 O
进 O
行 O
震 O
后 O
险 O
情 O
应 O
急 O
勘 O
查 O
与 O
处 O
置 O
工 O
作 O
。 O

雅 B-location
安 I-location
市 O
名 B-location
山 I-location
县 O
3 O
1 O
8 O
国 O
道 O
滑 O
坡 O
灾 O
情 O
2 O
0 O
0 O
2 O
- O
8 O
- O
1 O
5 O
7 O
月 O
3 O
1 O
日 O
中 O
午 O
1 O
2 O
时 O
3 O
。 O
分 O
至 O
1 O
3 O
时 O
3 O
0 O
分 O
， O
雅 B-location
安 I-location
市 O
名 B-location
山 I-location
县 O
境 O
内 O
小 O
时 O
降 B-predisposition
雨 I-predisposition
量 O
高 O
达 O
9 O
0 O
毫 O
米 O
， O
受 O
此 O
影 O
响 O
， O
3 O
1 O
8 O
国 O
道 O
名 B-location
山 I-location
段 O
2 O
6 O
1 O
4 O
公 O
桩 O
2 O
5 O
0 O
米 O
至 O
3 O
7 O
0 O
米 O
处 O
发 O
生 O
一 O
方 O
量 O
约 O
3 O
万 O
立 O
方 O
米 O
的 O
山 O
体 O
滑 O
坡 O
， O
造 O
成 O
交 O
通 O
中 O
断 O
约 O
6 O
个 O
小 O
时 O
， O
并 O
严 O
重 O
威 O
胁 O
蒙 O
阳 O
镇 O
、 O
城 O
东 O
乡 O
共 O
1 O
4 O
户 O
4 O
1 O
人 O
的 O
生 O
命 O
财 O
产 O
安 O
全 O
。 O

灾 O
害 O
发 O
生 O
后 O
， O
雅 B-location
安 I-location
市 O
和 O
名 B-location
山 I-location
县 O
国 O
土 O
资 O
源 O
管 O
理 O
部 O
门 O
立 O
即 O
赶 O
赴 O
现 O
场 O
参 O
与 O
抢 O
险 O
救 O
灾 O
工 O
作 O
， O
并 O
提 O
出 O
4 O
点 O
防 O
灾 O
措 O
施 O
建 O
议 O
： O
一 O
是 O
尽 O
快 O
动 O
员 O
组 O
织 O
危 O
险 O
区 O
内 O
的 O
农 O
户 O
撤 O
离 O
； O
二 O
是 O
结 O
合 O
雨 O
情 O
、 O
水 O
情 O
， O
加 O
强 O
对 O
滑 O
支 O
的 O
监 O
测 O
工 O
作 O
； O
三 O
是 O
对 O
已 O
出 O
现 O
险 O
情 O
的 O
斜 B-topography
坡 I-topography
地 O
段 O
要 O
做 O
好 O
地 O
表 O
水 O
疏 O
排 O
导 O
， O
并 O
夯 O
实 O
地 O
裂 O
缝 O
； O
四 O
是 O
着 O
手 O
受 O
灾 O
农 O
户 O
搬 O
迁 O
选 O
址 O
， O
尽 O
快 O
开 O
展 O
灾 O
后 O
重 O
建 O
工 O
作 O
。 O

永 B-location
定 I-location
高 O
速 O
公 O
路 O
强 O
降 B-predisposition
雨 I-predisposition
引 O
发 O
滑 O
坡 O
部 O
派 O
工 O
作 O
组 O
赶 O
赴 O
现 O
场 O
指 O
导 O
救 O
灾 O
据 O
福 O
建 O
省 O
国 O
土 O
资 O
源 O
厅 O
提 O
供 O
的 O
信 O
息 O
， O
6 O
月 O
1 O
2 O
日 O
1 O
0 O
时 O
3 O
0 O
分 O
， O
福 B-location
建 I-location
省 O
永 B-location
定 I-location
县 O
“ O
双 O
永 O
” O
高 O
速 O
第 O
1 O
3 O
标 O
段 O
下 O
方 O
大 O
水 O
坑 O
口 O
因 O
强 O
降 B-predisposition
雨 I-predisposition
引 O
发 O
滑 O
坡 O
。 O

遇 O
险 O
出 O
击 O
及 O
时 O
排 O
危 O
措 O
施 O
果 O
断 O
岳 B-location
阳 I-location
排 O
除 O
一 O
滑 O
坡 O
险 O
情 O
遇 O
险 O
出 O
击 O
及 O
时 O
排 O
危 O
措 O
施 O
果 O
断 O
岳 B-location
阳 I-location
排 O
除 O
一 O
滑 O
坡 O
险 O
情 O
本 O
报 O
讯 O
日 O
前 O
， O
湖 B-location
南 I-location
省 O
岳 B-location
阳 I-location
县 O
及 O
时 O
处 O
理 O
了 O
杨 O
林 O
乡 O
鲁 O
丑 O
村 O
一 O
处 O
山 O
体 O
滑 O
坡 O
险 O
情 O
, O
避 O
免 O
了 O
人 O
员 O
伤 O
亡 O
和 O
财 O
产 O
损 O
失 O
。 O

5 O
月 O
1 O
3 O
日 O
上 O
午 O
， O
岳 B-location
阳 I-location
县 O
国 O
土 O
资 O
源 O
局 O
接 O
到 O
杨 O
林 O
乡 O
鲁 O
丑 O
村 O
山 O
体 O
滑 O
坡 O
告 O
急 O
电 O
话 O
后 O
, O
立 O
即 O
派 O
技 O
术 O
人 O
员 O
赶 O
赴 O
现 O
场 O
。 O
该 O
滑 B-element
坡 I-element
体 I-element
处 O
在 O
鲁 O
丑 O
村 O
人 O
口 O
密 O
集 O
的 O
居 O
民 O
点 O
。 O

据 O
现 O
场 O
勘 O
测 O
， O
山 O
体 O
相 O
对 O
高 O
度 O
约 O
4 O
0 O
米 O
， O
坡 O
度 O
约 O
4 O
5 O
度 O
! O
滑 B-element
坡 I-element
体 I-element
裂 O
缝 O
宽 O
0 O
. O
5 O
米 O
、 O
长 O
1 O
6 O
0 O
米 O
， O
上 O
缘 O
高 O
差 O
达 O
1 O
. O
2 O
米 O
， O
前 O
缘 O
向 O
前 O
推 O
进 O
到 O
距 O
两 O
栋 O
房 O
屋 O
仅 O
0 O
. O
3 O
米 O
的 O
位 O
置 O
， O
滑 B-element
坡 I-element
体 I-element
约 O
5 O
万 O
立 O
方 O
米 O
， O
直 O
接 O
威 O
胁 O
9 O
户 O
5 O
6 O
人 O
的 O
生 O
命 O
财 O
产 O
安 O
全 O
。 O

岳 B-location
阳 I-location
县 O
国 O
土 O
资 O
源 O
局 O
一 O
方 O
面 O
组 O
织 O
地 O
灾 O
防 O
治 O
方 O
案 O
论 O
证 O
， O
另 O
一 O
方 O
面 O
及 O
时 O
向 O
县 O
政 O
府 O
建 O
议 O
采 O
取 O
应 O
急 O
措 O
施 O
： O
一 O
是 O
迅 O
速 O
将 O
9 O
户 O
5 O
6 O
人 O
全 O
部 O
转 O
移 O
到 O
安 O
全 O
地 O
带 O
； O
二 O
是 O
落 O
实 O
监 O
测 O
人 O
员 O
， O
实 O
行 O
2 O
4 O
小 O
时 O
监 O
测 O
， O
随 O
时 O
报 O
告 O
监 O
测 O
结 O
果 O
； O
三 O
是 O
就 O
地 O
采 O
取 O
简 O
易 O
应 O
急 O
排 O
险 O
施 O
。 O

该 O
局 O
建 O
议 O
， O
排 O
除 O
险 O
情 O
时 O
首 O
先 O
在 O
滑 B-element
坡 I-element
体 I-element
的 O
下 O
盘 O
， O
沿 O
裂 O
缝 O
开 B-predisposition
挖 I-predisposition
排 O
水 O
沟 O
导 O
流 O
， O
以 O
免 O
直 O
接 O
冲 O
刷 O
裂 O
口 O
； O
其 O
次 O
沿 O
裂 O
缝 O
覆 O
盖 O
薄 O
膜 O
， O
防 O
止 O
雨 O
水 O
下 O
渗 O
最 O
后 O
在 O
前 O
缘 O
用 O
砂 O
包 O
拦 O
一 O
条 O
高 O
1 O
米 O
〜 O
1 O
. O
5 O
米 O
的 O
临 O
时 O
挡 O
土 O
墙 O
， O
并 O
用 O
木 O
桩 O
固 O
定 O
。 O

新 B-location
疆 I-location
成 O
功 O
预 O
报 O
一 O
起 O
严 O
重 O
滑 O
坡 O
灾 O
害 O
抓 O
好 O
汛 O
期 O
地 O
灾 O
预 O
警 O
预 O
报 O
新 B-location
疆 I-location
成 O
功 O
预 O
报 O
一 O
起 O
严 O
重 O
滑 O
坡 O
灾 O
害 O
新 B-location
疆 I-location
维 O
吾 O
尔 O
自 O
治 O
区 O
国 O
土 O
资 O
源 O
厅 O
近 O
日 O
部 O
署 O
地 O
质 O
灾 O
害 O
防 O
治 O
工 O
作 O
， O
联 O
合 O
新 B-location
疆 I-location
气 O
象 O
局 O
环 O
境 O
气 O
象 O
中 O
心 O
通 O
过 O
广 O
播 O
、 O
电 O
视 O
等 O
媒 O
体 O
发 O
布 O
地 O
质 O
灾 O
害 O
预 O
预 O
防 O
， O
目 O
前 O
已 O
成 O
功 O
预 O
报 O
了 O
发 O
生 O
在 O
伊 B-location
犁 I-location
的 O
一 O
起 O
严 O
重 O
滑 O
坡 O
灾 O
害 O
。 O

今 O
年 O
以 O
来 O
， O
新 B-location
疆 I-location
已 O
发 O
生 O
地 O
质 O
灾 O
害 O
3 O
3 O
起 O
。 O
新 B-location
源 I-location
县 O
、 O
巩 B-location
留 I-location
县 O
、 O
特 B-location
克 I-location
斯 I-location
县 O
等 O
地 O
4 O
月 O
以 O
来 O
遭 O
受 O
特 O
大 O
洪 O
水 O
侵 O
袭 O
， O
连 O
续 O
发 O
生 O
多 O
起 O
山 O
体 O
滑 O
坡 O
、 O
泥 O
石 O
流 O
等 O
地 O
质 O
灾 O
害 O
， O
造 O
成 O
1 O
0 O
. O
8 O
万 O
人 O
受 O
灾 O
， O
倒 O
塌 O
民 O
房 O
2 O
6 O
8 O
9 O
间 O
， O
死 O
亡 O
牲 O
畜 O
1 O
9 O
0 O
4 O
4 O
头 O
（ O
只 O
） O
， O
冲 O
毁 O
桥 O
梁 O
5 O
座 O
。 O

武 B-location
当 I-location
山 I-location
景 O
区 O
发 O
生 O
滑 O
坡 O
8 O
月 O
2 O
1 O
日 O
6 O
时 O
3 O
0 O
分 O
， O
武 B-location
当 I-location
山 I-location
榔 O
梅 O
祠 O
后 O
山 O
发 O
生 O
崩 B-process
塌 I-process
、 O
滑 O
坡 O
地 O
质 O
灾 O
害 O
。 O

据 O
现 O
场 O
调 O
查 O
， O
滑 B-element
坡 I-element
体 I-element
长 O
1 O
0 O
0 O
多 O
米 O
、 O
宽 O
1 O
0 O
0 O
多 O
米 O
， O
滑 O
坡 O
量 O
1 O
0 O
0 O
0 O
0 O
多 O
立 O
方 O
米 O
, O
另 O
有 O
2 O
0 O
0 O
0 O
多 O
立 O
方 O
米 O
的 O
岩 O
石 O
在 O
缓 O
慢 O
下 O
移 O
， O
两 O
块 O
2 O
0 O
0 O
0 O
余 O
吨 O
的 O
巨 O
石 O
受 O
滑 B-element
坡 I-element
体 I-element
的 O
影 O
响 O
摇 O
摇 O
欲 O
坠 O
, O
直 O
接 O
危 O
及 O
1 O
6 O
户 O
6 O
4 O
人 O
房 O
屋 O
财 O
产 O
及 O
人 O
身 O
安 O
全 O
， O
旅 O
游 O
线 O
路 O
被 O
迫 O
中 O
断 O
。 O

滑 O
坡 O
还 O
危 O
及 O
到 O
武 B-location
当 I-location
山 I-location
世 O
界 O
文 O
化 O
遗 O
产 O
重 O
要 O
组 O
成 O
部 O
分 O
之 O
一 O
的 O
榔 O
梅 O
祠 O
。 O

灾 O
情 O
发 O
生 O
后 O
， O
湖 B-location
北 I-location
省 O
十 B-location
堰 I-location
市 O
有 O
关 O
部 O
门 O
积 O
极 O
组 O
织 O
抢 O
险 O
。 O

2 O
2 O
日 O
， O
湖 B-location
北 I-location
省 O
国 O
土 O
资 O
源 O
厅 O
、 O
省 O
文 O
物 O
局 O
等 O
单 O
位 O
的 O
地 O
质 O
灾 O
害 O
防 O
治 O
专 O
家 O
迅 O
速 O
赶 O
赴 O
现 O
场 O
， O
制 O
定 O
排 O
除 O
险 O
情 O
具 O
体 O
方 O
案 O
, O
采 O
取 O
紧 O
急 O
措 O
施 O
处 O
置 O
, O
密 O
切 O
监 O
视 O
崩 B-process
塌 I-process
、 O
滑 O
坡 O
动 O
向 O
， O
并 O
启 O
动 O
武 B-location
当 I-location
山 I-location
风 O
景 O
区 O
地 O
质 O
灾 O
害 O
调 O
查 O
工 O
作 O
。 O

武 B-location
当 I-location
山 I-location
特 O
区 O
已 O
成 O
立 O
地 O
质 O
灾 O
害 O
抢 O
险 O
指 O
挥 O
部 O
， O
十 B-location
堰 I-location
市 O
紧 O
急 O
下 O
拨 O
救 O
灾 O
救 O
济 O
金 O
1 O
0 O
万 O
元 O
用 O
于 O
安 O
置 O
灾 O
民 O
和 O
处 O
置 O
险 O
情 O
， O
并 O
迅 O
速 O
将 O
1 O
6 O
户 O
6 O
4 O
人 O
安 O
全 O
转 O
移 O
并 O
进 O
行 O
了 O
妥 O
善 O
安 O
置 O
。 O

景 O
区 O
管 O
理 O
部 O
门 O
还 O
抢 O
修 O
了 O
一 O
条 O
乌 O
鸦 O
岭 O
至 O
金 O
顶 O
的 O
旅 O
游 O
便 O
道 O
, O
保 O
证 O
了 O
武 B-location
当 I-location
山 I-location
旅 O
游 O
道 O
路 O
畅 O
通 O
。 O

投 O
入 O
资 O
金 O
3 O
6 O
0 O
0 O
万 O
元 O
大 B-location
连 I-location
治 O
理 O
一 O
处 O
特 O
大 O
型 O
滑 B-element
坡 I-element
体 I-element
日 O
前 O
， O
财 O
政 O
部 O
下 O
达 O
地 O
质 O
灾 O
害 O
